country,year,code,religion,value
Moldova,CY 2011,303,Orthodox,0
Moldova,CY 2012,294,Orthodox,0
Moldova,CY 2013,75,Orthodox,0
Moldova,CY 2014,112,Orthodox,2
Moldova,CY 2002,1147,Pentecostalist,501
Moldova,CY 2003,987,Pentecostalist,380
Moldova,CY 2004,1522,Pentecostalist,534
Moldova,CY 2005,931,Pentecostalist,276
Moldova,CY 2006,610,Pentecostalist,173
Moldova,CY 2007,592,Pentecostalist,159
Moldova,CY 2008,442,Pentecostalist,101
Moldova,CY 2009,497,Pentecostalist,153
Moldova,CY 2010,257,Pentecostalist,84
Moldova,CY 2011,303,Pentecostalist,66
Moldova,CY 2012,294,Pentecostalist,86
Moldova,CY 2013,75,Pentecostalist,10
Moldova,CY 2014,112,Pentecostalist,15
Moldova,CY 2002,1147,Seventh Day Adventist,21
Moldova,CY 2003,987,Seventh Day Adventist,64
Moldova,CY 2004,1522,Seventh Day Adventist,63
Moldova,CY 2005,931,Seventh Day Adventist,76
Moldova,CY 2006,610,Seventh Day Adventist,44
Moldova,CY 2007,592,Seventh Day Adventist,30
Moldova,CY 2008,442,Seventh Day Adventist,19
Moldova,CY 2009,497,Seventh Day Adventist,17
Moldova,CY 2010,257,Seventh Day Adventist,47
Moldova,CY 2011,303,Seventh Day Adventist,22
Moldova,CY 2012,294,Seventh Day Adventist,22
Moldova,CY 2013,75,Seventh Day Adventist,14
Moldova,CY 2014,112,Seventh Day Adventist,15
Moldova,CY 2002,1147,Unknown,5
Moldova,CY 2003,987,Unknown,4
Moldova,CY 2004,1522,Unknown,2
Moldova,CY 2005,931,Unknown,0
Moldova,CY 2006,610,Unknown,0
Moldova,CY 2007,592,Unknown,0
Moldova,CY 2008,442,Unknown,0
Moldova,CY 2009,497,Unknown,0
Moldova,CY 2010,257,Unknown,0
Moldova,CY 2011,303,Unknown,0
Moldova,CY 2012,294,Unknown,0
Moldova,CY 2013,75,Unknown,0
Moldova,CY 2014,112,Unknown,0
Montenegro,CY 2002,0,Orthodox,0
Montenegro,CY 2003,0,Orthodox,0
Montenegro,CY 2004,0,Orthodox,0
Montenegro,CY 2005,2,Orthodox,2
Montenegro,CY 2006,0,Orthodox,0
Montenegro,CY 2007,0,Orthodox,0
Montenegro,CY 2008,0,Orthodox,0
Montenegro,CY 2009,0,Orthodox,0
Montenegro,CY 2010,0,Orthodox,0
Montenegro,CY 2011,0,Orthodox,0
Montenegro,CY 2012,0,Orthodox,0
Montenegro,CY 2013,0,Orthodox,0
Montenegro,CY 2014,0,Orthodox,0
Morocco,CY 2002,0,Christian,0
Morocco,CY 2003,0,Christian,0
Morocco,CY 2004,0,Christian,0
Morocco,CY 2005,0,Christian,0
Morocco,CY 2006,0,Christian,0
Morocco,CY 2007,0,Christian,0
Morocco,CY 2008,3,Christian,3
Morocco,CY 2009,2,Christian,0
Morocco,CY 2010,0,Christian,0
Morocco,CY 2011,0,Christian,0
Morocco,CY 2012,2,Christian,0
Morocco,CY 2013,0,Christian,0
Morocco,CY 2014,0,Christian,0
Morocco,CY 2002,0,Moslem,0
Morocco,CY 2003,0,Moslem,0
Morocco,CY 2004,0,Moslem,0
Morocco,CY 2005,0,Moslem,0
Morocco,CY 2006,0,Moslem,0
Morocco,CY 2007,0,Moslem,0
Morocco,CY 2008,3,Moslem,0
Morocco,CY 2009,2,Moslem,1
Morocco,CY 2010,0,Moslem,0
Morocco,CY 2011,0,Moslem,0
Morocco,CY 2012,2,Moslem,1
Morocco,CY 2013,0,Moslem,0
Morocco,CY 2014,0,Moslem,0
Morocco,CY 2002,0,Moslem Suni,0
Morocco,CY 2003,0,Moslem Suni,0
Morocco,CY 2004,0,Moslem Suni,0
Morocco,CY 2005,0,Moslem Suni,0
Morocco,CY 2006,0,Moslem Suni,0
Morocco,CY 2007,0,Moslem Suni,0
Morocco,CY 2008,3,Moslem Suni,0
Morocco,CY 2009,2,Moslem Suni,1
Morocco,CY 2010,0,Moslem Suni,0
Morocco,CY 2011,0,Moslem Suni,0
Morocco,CY 2012,2,Moslem Suni,1
Morocco,CY 2013,0,Moslem Suni,0
Morocco,CY 2014,0,Moslem Suni,0
Namibia,CY 2002,0,Seventh Day Adventist,0
Namibia,CY 2003,0,Seventh Day Adventist,0
Namibia,CY 2004,0,Seventh Day Adventist,0
Namibia,CY 2005,4,Seventh Day Adventist,4
Namibia,CY 2006,0,Seventh Day Adventist,0
Namibia,CY 2007,0,Seventh Day Adventist,0
Namibia,CY 2008,0,Seventh Day Adventist,0
Namibia,CY 2009,0,Seventh Day Adventist,0
Namibia,CY 2010,0,Seventh Day Adventist,0
Namibia,CY 2011,0,Seventh Day Adventist,0
Namibia,CY 2012,0,Seventh Day Adventist,0
Namibia,CY 2013,0,Seventh Day Adventist,0
Namibia,CY 2014,0,Seventh Day Adventist,0
Nepal,CY 2002,0,Baptist,0
Nepal,CY 2003,0,Baptist,0
Nepal,CY 2004,1,Baptist,0
Nepal,CY 2005,1,Baptist,0
Nepal,CY 2006,0,Baptist,0
Nepal,CY 2007,5,Baptist,0
Nepal,CY 2008,2,Baptist,0
Nepal,CY 2009,7,Baptist,0
Nepal,CY 2010,0,Baptist,0
Nepal,CY 2011,14,Baptist,1
Nepal,CY 2012,47,Baptist,0
Nepal,CY 2013,47,Baptist,0
Nepal,CY 2014,25,Baptist,0
Nepal,CY 2002,0,Buddhist,0
Nepal,CY 2003,0,Buddhist,0
Nepal,CY 2004,1,Buddhist,0
Nepal,CY 2005,1,Buddhist,0
Nepal,CY 2006,0,Buddhist,0
Nepal,CY 2007,5,Buddhist,0
Nepal,CY 2008,2,Buddhist,0
Nepal,CY 2009,7,Buddhist,0
Nepal,CY 2010,0,Buddhist,0
Nepal,CY 2011,14,Buddhist,1
Nepal,CY 2012,47,Buddhist,2
Nepal,CY 2013,47,Buddhist,2
Nepal,CY 2014,25,Buddhist,5
Nepal,CY 2002,0,Christian,0
Nepal,CY 2003,0,Christian,0
Nepal,CY 2004,1,Christian,1
Nepal,CY 2005,1,Christian,0
Nepal,CY 2006,0,Christian,0
Nepal,CY 2007,5,Christian,5
Nepal,CY 2008,2,Christian,1
Nepal,CY 2009,7,Christian,0
Nepal,CY 2010,0,Christian,0
Nepal,CY 2011,14,Christian,5
Nepal,CY 2012,47,Christian,4
Nepal,CY 2013,47,Christian,7
Nepal,CY 2014,25,Christian,5
Nepal,CY 2002,0,Hindu,0
Nepal,CY 2003,0,Hindu,0
Nepal,CY 2004,1,Hindu,0
Nepal,CY 2005,1,Hindu,1
Nepal,CY 2006,0,Hindu,0
Nepal,CY 2007,5,Hindu,0
Nepal,CY 2008,2,Hindu,1
Nepal,CY 2009,7,Hindu,5
Nepal,CY 2010,0,Hindu,0
Nepal,CY 2011,14,Hindu,6
Nepal,CY 2012,47,Hindu,41
Nepal,CY 2013,47,Hindu,37
Nepal,CY 2014,25,Hindu,12
Nepal,CY 2002,0,Kirat,0
Nepal,CY 2003,0,Kirat,0
Nepal,CY 2004,1,Kirat,0
Nepal,CY 2005,1,Kirat,0
Nepal,CY 2006,0,Kirat,0
Nepal,CY 2007,5,Kirat,0
Nepal,CY 2008,2,Kirat,0
Nepal,CY 2009,7,Kirat,0
Nepal,CY 2010,0,Kirat,0
Nepal,CY 2011,14,Kirat,1
Nepal,CY 2012,47,Kirat,0
Nepal,CY 2013,47,Kirat,0
Nepal,CY 2014,25,Kirat,3
Nepal,CY 2002,0,Moslem,0
Nepal,CY 2003,0,Moslem,0
Nepal,CY 2004,1,Moslem,0
Nepal,CY 2005,1,Moslem,0
Nepal,CY 2006,0,Moslem,0
Nepal,CY 2007,5,Moslem,0
Nepal,CY 2008,2,Moslem,0
Nepal,CY 2009,7,Moslem,0
Nepal,CY 2010,0,Moslem,0
Nepal,CY 2011,14,Moslem,0
Nepal,CY 2012,47,Moslem,0
Nepal,CY 2013,47,Moslem,1
Nepal,CY 2014,25,Moslem,0
Nepal,CY 2002,0,Unknown,0
Nepal,CY 2003,0,Unknown,0
Nepal,CY 2004,1,Unknown,0
Nepal,CY 2005,1,Unknown,0
Nepal,CY 2006,0,Unknown,0
Nepal,CY 2007,5,Unknown,0
Nepal,CY 2008,2,Unknown,0
Nepal,CY 2009,7,Unknown,2
Nepal,CY 2010,0,Unknown,0
Nepal,CY 2011,14,Unknown,0
Nepal,CY 2012,47,Unknown,0
Nepal,CY 2013,47,Unknown,0
Nepal,CY 2014,25,Unknown,0
Netherlands,CY 2002,0,Moslem,0
Netherlands,CY 2003,0,Moslem,0
Netherlands,CY 2004,0,Moslem,0
Netherlands,CY 2005,0,Moslem,0
Netherlands,CY 2006,0,Moslem,0
Netherlands,CY 2007,0,Moslem,0
Netherlands,CY 2008,0,Moslem,0
Netherlands,CY 2009,0,Moslem,0
Netherlands,CY 2010,0,Moslem,0
Netherlands,CY 2011,1,Moslem,1
Netherlands,CY 2012,0,Moslem,0
Netherlands,CY 2013,0,Moslem,0
Netherlands,CY 2014,0,Moslem,0
Niger,CY 2002,0,Moslem,0
Niger,CY 2003,0,Moslem,0
Niger,CY 2004,0,Moslem,0
Niger,CY 2005,0,Moslem,0
Niger,CY 2006,1,Moslem,1
Niger,CY 2007,0,Moslem,0
Niger,CY 2008,0,Moslem,0
Niger,CY 2009,0,Moslem,0
Niger,CY 2010,0,Moslem,0
Niger,CY 2011,0,Moslem,0
Niger,CY 2012,4,Moslem,0
Niger,CY 2013,0,Moslem,0
Niger,CY 2014,0,Moslem,0
Niger,CY 2002,0,Protestant,0
Niger,CY 2003,0,Protestant,0
Niger,CY 2004,0,Protestant,0
Niger,CY 2005,0,Protestant,0
Niger,CY 2006,1,Protestant,0
Niger,CY 2007,0,Protestant,0
Niger,CY 2008,0,Protestant,0
Niger,CY 2009,0,Protestant,0
Niger,CY 2010,0,Protestant,0
Niger,CY 2011,0,Protestant,0
Niger,CY 2012,4,Protestant,4
Niger,CY 2013,0,Protestant,0
Niger,CY 2014,0,Protestant,0
Nigeria,CY 2002,31,Catholic,0
Nigeria,CY 2003,62,Catholic,0
Nigeria,CY 2004,28,Catholic,0
Nigeria,CY 2005,11,Catholic,0
Nigeria,CY 2006,11,Catholic,0
Nigeria,CY 2007,25,Catholic,0
Nigeria,CY 2008,73,Catholic,5
Nigeria,CY 2009,1,Catholic,0
Nigeria,CY 2010,2,Catholic,0
Nigeria,CY 2011,1,Catholic,0
Nigeria,CY 2012,2,Catholic,0
Nigeria,CY 2013,6,Catholic,1
Nigeria,CY 2014,0,Catholic,0
Nigeria,CY 2002,31,Christian,5
Nigeria,CY 2003,62,Christian,23
Nigeria,CY 2004,28,Christian,26
Nigeria,CY 2005,11,Christian,7
Nigeria,CY 2006,11,Christian,6
Nigeria,CY 2007,25,Christian,22
Nigeria,CY 2008,73,Christian,44
Nigeria,CY 2009,1,Christian,0
Nigeria,CY 2010,2,Christian,1
Nigeria,CY 2011,1,Christian,1
Nigeria,CY 2012,2,Christian,2
Nigeria,CY 2013,6,Christian,2
Nigeria,CY 2014,0,Christian,0
Nigeria,CY 2002,31,Jehovah Witness,0
Nigeria,CY 2003,62,Jehovah Witness,0
Nigeria,CY 2004,28,Jehovah Witness,0
Nigeria,CY 2005,11,Jehovah Witness,0
Nigeria,CY 2006,11,Jehovah Witness,0
Nigeria,CY 2007,25,Jehovah Witness,0
Nigeria,CY 2008,73,Jehovah Witness,1
Nigeria,CY 2009,1,Jehovah Witness,0
Nigeria,CY 2010,2,Jehovah Witness,0
Nigeria,CY 2011,1,Jehovah Witness,0
Nigeria,CY 2012,2,Jehovah Witness,0
Nigeria,CY 2013,6,Jehovah Witness,0
Nigeria,CY 2014,0,Jehovah Witness,0
Nigeria,CY 2002,31,Methodist,0
Nigeria,CY 2003,62,Methodist,0
Nigeria,CY 2004,28,Methodist,0
Nigeria,CY 2005,11,Methodist,0
Nigeria,CY 2006,11,Methodist,0
Nigeria,CY 2007,25,Methodist,0
Nigeria,CY 2008,73,Methodist,9
Nigeria,CY 2009,1,Methodist,0
Nigeria,CY 2010,2,Methodist,0
Nigeria,CY 2011,1,Methodist,0
Nigeria,CY 2012,2,Methodist,0
Nigeria,CY 2013,6,Methodist,0
Nigeria,CY 2014,0,Methodist,0
Nigeria,CY 2002,31,Pentecostalist,0
Nigeria,CY 2003,62,Pentecostalist,0
Nigeria,CY 2004,28,Pentecostalist,1
Nigeria,CY 2005,11,Pentecostalist,1
Nigeria,CY 2006,11,Pentecostalist,5
Nigeria,CY 2007,25,Pentecostalist,3
Nigeria,CY 2008,73,Pentecostalist,13
Nigeria,CY 2009,1,Pentecostalist,0
Nigeria,CY 2010,2,Pentecostalist,0
Nigeria,CY 2011,1,Pentecostalist,0
Nigeria,CY 2012,2,Pentecostalist,0
Nigeria,CY 2013,6,Pentecostalist,0
Nigeria,CY 2014,0,Pentecostalist,0
Nigeria,CY 2002,31,Unknown,26
Nigeria,CY 2003,62,Unknown,39
Nigeria,CY 2004,28,Unknown,1
Nigeria,CY 2005,11,Unknown,3
Nigeria,CY 2006,11,Unknown,0
Nigeria,CY 2007,25,Unknown,0
Nigeria,CY 2008,73,Unknown,1
Nigeria,CY 2009,1,Unknown,1
Nigeria,CY 2010,2,Unknown,1
Nigeria,CY 2011,1,Unknown,0
Nigeria,CY 2012,2,Unknown,0
Nigeria,CY 2013,6,Unknown,3
Nigeria,CY 2014,0,Unknown,0
Pakistan,CY 2002,1,Ahmadiyya,0
Pakistan,CY 2003,20,Ahmadiyya,0
Pakistan,CY 2004,8,Ahmadiyya,0
Pakistan,CY 2005,9,Ahmadiyya,0
Pakistan,CY 2006,30,Ahmadiyya,0
Pakistan,CY 2007,39,Ahmadiyya,0
Pakistan,CY 2008,85,Ahmadiyya,0
Pakistan,CY 2009,83,Ahmadiyya,0
Pakistan,CY 2010,43,Ahmadiyya,2
Pakistan,CY 2011,111,Ahmadiyya,56
Pakistan,CY 2012,241,Ahmadiyya,152
Pakistan,CY 2013,159,Ahmadiyya,107
Pakistan,CY 2014,160,Ahmadiyya,89
Pakistan,CY 2002,1,Atheist,0
Pakistan,CY 2003,20,Atheist,0
Pakistan,CY 2004,8,Atheist,0
Pakistan,CY 2005,9,Atheist,0
Pakistan,CY 2006,30,Atheist,0
Pakistan,CY 2007,39,Atheist,1
Pakistan,CY 2008,85,Atheist,0
Pakistan,CY 2009,83,Atheist,0
Pakistan,CY 2010,43,Atheist,0
Pakistan,CY 2011,111,Atheist,0
Pakistan,CY 2012,241,Atheist,0
Pakistan,CY 2013,159,Atheist,0
Pakistan,CY 2014,160,Atheist,0
Pakistan,CY 2002,1,Catholic,0
Pakistan,CY 2003,20,Catholic,0
Pakistan,CY 2004,8,Catholic,0
Pakistan,CY 2005,9,Catholic,0
Pakistan,CY 2006,30,Catholic,0
Pakistan,CY 2007,39,Catholic,0
Pakistan,CY 2008,85,Catholic,0
Pakistan,CY 2009,83,Catholic,0
Pakistan,CY 2010,43,Catholic,0
Pakistan,CY 2011,111,Catholic,3
Pakistan,CY 2012,241,Catholic,0
Pakistan,CY 2013,159,Catholic,10
Pakistan,CY 2014,160,Catholic,14
Pakistan,CY 2002,1,Christian,0
Pakistan,CY 2003,20,Christian,11
Pakistan,CY 2004,8,Christian,1
Pakistan,CY 2005,9,Christian,1
Pakistan,CY 2006,30,Christian,4
Pakistan,CY 2007,39,Christian,2
Pakistan,CY 2008,85,Christian,0
Pakistan,CY 2009,83,Christian,3
Pakistan,CY 2010,43,Christian,5
Pakistan,CY 2011,111,Christian,7
Pakistan,CY 2012,241,Christian,43
Pakistan,CY 2013,159,Christian,20
Pakistan,CY 2014,160,Christian,38
Pakistan,CY 2002,1,Hindu,0
Pakistan,CY 2003,20,Hindu,0
Pakistan,CY 2004,8,Hindu,0
Pakistan,CY 2005,9,Hindu,0
Pakistan,CY 2006,30,Hindu,0
Pakistan,CY 2007,39,Hindu,0
Pakistan,CY 2008,85,Hindu,0
Pakistan,CY 2009,83,Hindu,0
Pakistan,CY 2010,43,Hindu,0
Pakistan,CY 2011,111,Hindu,0
Pakistan,CY 2012,241,Hindu,6
Pakistan,CY 2013,159,Hindu,0
Pakistan,CY 2014,160,Hindu,0
Pakistan,CY 2002,1,Moslem,1
Pakistan,CY 2003,20,Moslem,9
Pakistan,CY 2004,8,Moslem,4
Pakistan,CY 2005,9,Moslem,0
Pakistan,CY 2006,30,Moslem,26
Pakistan,CY 2007,39,Moslem,31
Pakistan,CY 2008,85,Moslem,59
Pakistan,CY 2009,83,Moslem,11
Pakistan,CY 2010,43,Moslem,0
Pakistan,CY 2011,111,Moslem,8
Pakistan,CY 2012,241,Moslem,6
Pakistan,CY 2013,159,Moslem,10
Pakistan,CY 2014,160,Moslem,3
Pakistan,CY 2002,1,Moslem Shiite,0
Pakistan,CY 2003,20,Moslem Shiite,0
Pakistan,CY 2004,8,Moslem Shiite,0
Pakistan,CY 2005,9,Moslem Shiite,0
Pakistan,CY 2006,30,Moslem Shiite,0
Pakistan,CY 2007,39,Moslem Shiite,0
Pakistan,CY 2008,85,Moslem Shiite,0
Pakistan,CY 2009,83,Moslem Shiite,0
Pakistan,CY 2010,43,Moslem Shiite,5
Pakistan,CY 2011,111,Moslem Shiite,9
Pakistan,CY 2012,241,Moslem Shiite,0
Pakistan,CY 2013,159,Moslem Shiite,0
Pakistan,CY 2014,160,Moslem Shiite,9
Pakistan,CY 2002,1,Moslem Suni,0
Pakistan,CY 2003,20,Moslem Suni,0
Pakistan,CY 2004,8,Moslem Suni,3
Pakistan,CY 2005,9,Moslem Suni,8
Pakistan,CY 2006,30,Moslem Suni,0
Pakistan,CY 2007,39,Moslem Suni,0
Pakistan,CY 2008,85,Moslem Suni,0
Pakistan,CY 2009,83,Moslem Suni,0
Pakistan,CY 2010,43,Moslem Suni,0
Pakistan,CY 2011,111,Moslem Suni,5
Pakistan,CY 2012,241,Moslem Suni,5
Pakistan,CY 2013,159,Moslem Suni,1
Pakistan,CY 2014,160,Moslem Suni,7
Pakistan,CY 2002,1,Other Religion,0
Pakistan,CY 2003,20,Other Religion,0
Pakistan,CY 2004,8,Other Religion,0
Pakistan,CY 2005,9,Other Religion,0
Pakistan,CY 2006,30,Other Religion,0
Pakistan,CY 2007,39,Other Religion,5
Pakistan,CY 2008,85,Other Religion,25
Pakistan,CY 2009,83,Other Religion,69
Pakistan,CY 2010,43,Other Religion,31
Pakistan,CY 2011,111,Other Religion,23
Pakistan,CY 2012,241,Other Religion,25
Pakistan,CY 2013,159,Other Religion,7
Pakistan,CY 2014,160,Other Religion,0
Pakistan,CY 2002,1,Protestant,0
Pakistan,CY 2003,20,Protestant,0
Pakistan,CY 2004,8,Protestant,0
Pakistan,CY 2005,9,Protestant,0
Pakistan,CY 2006,30,Protestant,0
Pakistan,CY 2007,39,Protestant,0
Pakistan,CY 2008,85,Protestant,0
Pakistan,CY 2009,83,Protestant,0
Pakistan,CY 2010,43,Protestant,0
Pakistan,CY 2011,111,Protestant,0
Pakistan,CY 2012,241,Protestant,4
Pakistan,CY 2013,159,Protestant,4
Pakistan,CY 2014,160,Protestant,0
Pakistan,CY 2002,1,Unknown,0
Pakistan,CY 2003,20,Unknown,0
Pakistan,CY 2004,8,Unknown,0
Pakistan,CY 2005,9,Unknown,0
Pakistan,CY 2006,30,Unknown,0
Pakistan,CY 2007,39,Unknown,0
Pakistan,CY 2008,85,Unknown,1
Pakistan,CY 2009,83,Unknown,0
Pakistan,CY 2010,43,Unknown,0
Pakistan,CY 2011,111,Unknown,0
Pakistan,CY 2012,241,Unknown,0
Pakistan,CY 2013,159,Unknown,0
Pakistan,CY 2014,160,Unknown,0
Palestine,CY 2002,0,Catholic,0
Palestine,CY 2003,0,Catholic,0
Palestine,CY 2004,0,Catholic,0
Palestine,CY 2005,0,Catholic,0
Palestine,CY 2006,0,Catholic,0
Palestine,CY 2007,9,Catholic,0
Palestine,CY 2008,3,Catholic,0
Palestine,CY 2009,188,Catholic,0
Palestine,CY 2010,993,Catholic,0
Palestine,CY 2011,86,Catholic,0
Palestine,CY 2012,170,Catholic,1
Palestine,CY 2013,162,Catholic,0
Palestine,CY 2014,93,Catholic,1
Palestine,CY 2002,0,Chaldean,0
Palestine,CY 2003,0,Chaldean,0
Palestine,CY 2004,0,Chaldean,0
Palestine,CY 2005,0,Chaldean,0
Palestine,CY 2006,0,Chaldean,0
Palestine,CY 2007,9,Chaldean,0
Palestine,CY 2008,3,Chaldean,0
Palestine,CY 2009,188,Chaldean,0
Palestine,CY 2010,993,Chaldean,2
Palestine,CY 2011,86,Chaldean,0
Palestine,CY 2012,170,Chaldean,0
Palestine,CY 2013,162,Chaldean,0
Palestine,CY 2014,93,Chaldean,0
Palestine,CY 2002,0,Evangelical Christian,0
Palestine,CY 2003,0,Evangelical Christian,0
Palestine,CY 2004,0,Evangelical Christian,0
Palestine,CY 2005,0,Evangelical Christian,0
Palestine,CY 2006,0,Evangelical Christian,0
Palestine,CY 2007,9,Evangelical Christian,0
Palestine,CY 2008,3,Evangelical Christian,0
Palestine,CY 2009,188,Evangelical Christian,0
Palestine,CY 2010,993,Evangelical Christian,0
Palestine,CY 2011,86,Evangelical Christian,0
Palestine,CY 2012,170,Evangelical Christian,0
Palestine,CY 2013,162,Evangelical Christian,1
Palestine,CY 2014,93,Evangelical Christian,0
Palestine,CY 2002,0,Moslem,0
Palestine,CY 2003,0,Moslem,0
Palestine,CY 2004,0,Moslem,0
Palestine,CY 2005,0,Moslem,0
Palestine,CY 2006,0,Moslem,0
Palestine,CY 2007,9,Moslem,4
Palestine,CY 2008,3,Moslem,3
Palestine,CY 2009,188,Moslem,13
Palestine,CY 2010,993,Moslem,27
Palestine,CY 2011,86,Moslem,5
Palestine,CY 2012,170,Moslem,10
Palestine,CY 2013,162,Moslem,43
Palestine,CY 2014,93,Moslem,29
Palestine,CY 2002,0,Moslem Shiite,0
Palestine,CY 2003,0,Moslem Shiite,0
Palestine,CY 2004,0,Moslem Shiite,0
Palestine,CY 2005,0,Moslem Shiite,0
Palestine,CY 2006,0,Moslem Shiite,0
Palestine,CY 2007,9,Moslem Shiite,0
Palestine,CY 2008,3,Moslem Shiite,0
Palestine,CY 2009,188,Moslem Shiite,0
Palestine,CY 2010,993,Moslem Shiite,0
Palestine,CY 2011,86,Moslem Shiite,2
Palestine,CY 2012,170,Moslem Shiite,0
Palestine,CY 2013,162,Moslem Shiite,0
Palestine,CY 2014,93,Moslem Shiite,0
Palestine,CY 2002,0,Moslem Suni,0
Palestine,CY 2003,0,Moslem Suni,0
Palestine,CY 2004,0,Moslem Suni,0
Palestine,CY 2005,0,Moslem Suni,0
Palestine,CY 2006,0,Moslem Suni,0
Palestine,CY 2007,9,Moslem Suni,5
Palestine,CY 2008,3,Moslem Suni,0
Palestine,CY 2009,188,Moslem Suni,175
Palestine,CY 2010,993,Moslem Suni,964
Palestine,CY 2011,86,Moslem Suni,79
Palestine,CY 2012,170,Moslem Suni,159
Palestine,CY 2013,162,Moslem Suni,118
Palestine,CY 2014,93,Moslem Suni,63
Philippines,CY 2002,1,Christian,0
Philippines,CY 2003,0,Christian,0
Philippines,CY 2004,0,Christian,0
Philippines,CY 2005,0,Christian,0
Philippines,CY 2006,0,Christian,0
Philippines,CY 2007,0,Christian,0
Philippines,CY 2008,0,Christian,0
Philippines,CY 2009,0,Christian,0
Philippines,CY 2010,0,Christian,0
Philippines,CY 2011,0,Christian,0
Philippines,CY 2012,0,Christian,0
Philippines,CY 2013,1,Christian,1
Philippines,CY 2014,0,Christian,0
Philippines,CY 2002,1,Protestant,1
Philippines,CY 2003,0,Protestant,0
Philippines,CY 2004,0,Protestant,0
Philippines,CY 2005,0,Protestant,0
Philippines,CY 2006,0,Protestant,0
Philippines,CY 2007,0,Protestant,0
Philippines,CY 2008,0,Protestant,0
Philippines,CY 2009,0,Protestant,0
Philippines,CY 2010,0,Protestant,0
Philippines,CY 2011,0,Protestant,0
Philippines,CY 2012,0,Protestant,0
Philippines,CY 2013,1,Protestant,0
Philippines,CY 2014,0,Protestant,0
Republic of South Sudan,CY 2002,0,Catholic,0
Republic of South Sudan,CY 2003,0,Catholic,0
Republic of South Sudan,CY 2004,0,Catholic,0
Republic of South Sudan,CY 2005,0,Catholic,0
Republic of South Sudan,CY 2006,0,Catholic,0
Republic of South Sudan,CY 2007,0,Catholic,0
Republic of South Sudan,CY 2008,0,Catholic,0
Republic of South Sudan,CY 2009,0,Catholic,0
Republic of South Sudan,CY 2010,0,Catholic,0
Republic of South Sudan,CY 2011,0,Catholic,0
Republic of South Sudan,CY 2012,2,Catholic,0
Republic of South Sudan,CY 2013,30,Catholic,14
Republic of South Sudan,CY 2014,32,Catholic,3
Republic of South Sudan,CY 2002,0,Christian,0
Republic of South Sudan,CY 2003,0,Christian,0
Republic of South Sudan,CY 2004,0,Christian,0
Republic of South Sudan,CY 2005,0,Christian,0
Republic of South Sudan,CY 2006,0,Christian,0
Republic of South Sudan,CY 2007,0,Christian,0
Republic of South Sudan,CY 2008,0,Christian,0
Republic of South Sudan,CY 2009,0,Christian,0
Republic of South Sudan,CY 2010,0,Christian,0
Republic of South Sudan,CY 2011,0,Christian,0
Republic of South Sudan,CY 2012,2,Christian,1
Republic of South Sudan,CY 2013,30,Christian,8
Republic of South Sudan,CY 2014,32,Christian,22
Republic of South Sudan,CY 2002,0,Protestant,0
Republic of South Sudan,CY 2003,0,Protestant,0
Republic of South Sudan,CY 2004,0,Protestant,0
Republic of South Sudan,CY 2005,0,Protestant,0
Republic of South Sudan,CY 2006,0,Protestant,0
Republic of South Sudan,CY 2007,0,Protestant,0
Republic of South Sudan,CY 2008,0,Protestant,0
Republic of South Sudan,CY 2009,0,Protestant,0
Republic of South Sudan,CY 2010,0,Protestant,0
Republic of South Sudan,CY 2011,0,Protestant,0
Republic of South Sudan,CY 2012,2,Protestant,1
Republic of South Sudan,CY 2013,30,Protestant,8
Republic of South Sudan,CY 2014,32,Protestant,5
Republic of South Sudan,CY 2002,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2003,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2004,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2005,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2006,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2007,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2008,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2009,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2010,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2011,0,Seventh Day Adventist,0
Republic of South Sudan,CY 2012,2,Seventh Day Adventist,0
Republic of South Sudan,CY 2013,30,Seventh Day Adventist,0
Republic of South Sudan,CY 2014,32,Seventh Day Adventist,2
Russia,CY 2002,2296,Atheist,8
Russia,CY 2003,1712,Atheist,13
Russia,CY 2004,1187,Atheist,8
Russia,CY 2005,7478,Atheist,5
Russia,CY 2006,4890,Atheist,4
Russia,CY 2007,1212,Atheist,1
Russia,CY 2008,460,Atheist,2
Russia,CY 2009,453,Atheist,3
Russia,CY 2010,265,Atheist,5
Russia,CY 2011,161,Atheist,5
Russia,CY 2012,198,Atheist,3
Russia,CY 2013,93,Atheist,0
Russia,CY 2014,94,Atheist,2
Russia,CY 2002,2296,Baptist,740
Russia,CY 2003,1712,Baptist,574
Russia,CY 2004,1187,Baptist,335
Russia,CY 2005,7478,Baptist,428
Russia,CY 2006,4890,Baptist,334
Russia,CY 2007,1212,Baptist,279
Russia,CY 2008,460,Baptist,153
Russia,CY 2009,453,Baptist,171
Russia,CY 2010,265,Baptist,72
Russia,CY 2011,161,Baptist,52
Russia,CY 2012,198,Baptist,72
Russia,CY 2013,93,Baptist,15
Russia,CY 2014,94,Baptist,14
Russia,CY 2002,2296,Catholic,0
